Frequency,Absorbance
4.09822,0.89068
4.11436,0.93607
4.11274,0.92526
4.11274,0.91662
4.11274,0.90797
4.11274,0.9004
4.13373,0.94471
4.13211,0.9339
4.13211,0.92525
4.13211,0.91768
4.12727,0.91012
4.12727,0.90147
4.15148,0.95335
4.15148,0.9447
4.15148,0.93605
4.14664,0.9274
4.16278,0.96199
4.17085,0.97495
4.16601,0.94577
4.18215,0.99585
4.18053,0.9836
4.18215,0.96414
4.17569,0.95765
4.19183,1.00953
4.19183,0.97494
4.1999,1.0225
4.1999,0.99656
4.19506,0.98791
4.19506,0.95872
4.20959,1.03979
4.20959,1.03114
4.20959,1.01493
4.20475,1.0052
4.21927,1.06573
4.21927,1.05708
4.21927,1.04843
4.21443,1.02249
4.22896,1.07437
4.22412,1.03978
4.23864,1.10031
4.23864,1.09166
4.23864,1.08301
4.23703,1.06428
4.24994,1.12625
4.24833,1.11544
4.24833,1.10679
4.24348,1.07436
4.25963,1.15651
4.25801,1.1457
4.25801,1.13706
4.25317,1.09598
4.2677,1.19543
4.2677,1.18678
4.2677,1.17813
4.2677,1.16948
4.26285,1.1284
4.27899,1.20407
4.27254,1.15759
4.28868,1.24298
4.28706,1.23217
4.28706,1.22352
4.28706,1.21487
4.28706,1.19433
4.28222,1.18244
4.29836,1.26459
4.29675,1.25378
4.29191,1.20622
4.30643,1.29486
4.30643,1.28621
4.30643,1.27756
4.30159,1.23973
4.30159,1.19757
4.31773,1.31215
4.31612,1.30134
4.31128,1.26567
4.32419,1.29052
4.3371,1.33808
4.33549,1.32727
4.33549,1.31862
4.33549,1.30997
4.33549,1.30241
4.35486,1.33591
4.35486,1.32726
4.35486,1.31861
4.35324,1.30852
4.36454,1.29914
4.36938,1.32509
4.37423,1.31427
4.37423,1.30562
4.37584,1.29049
4.37423,1.27968
4.38552,1.26886
4.38391,1.25805
4.38875,1.29913
4.38875,1.29048
4.38875,1.28183
4.39521,1.24723
4.39359,1.23642
4.39198,1.22633
4.39844,1.2602
4.40489,1.21696
4.40328,1.20615
4.40328,1.1975
4.40328,1.18885
4.40167,1.17876
4.40812,1.22993
4.41296,1.16938
4.41296,1.16074
4.41296,1.15209
4.41135,1.14128
