Frequency,Absorbance
4.32919,1.57817
4.32758,1.5631
4.34046,1.61434
4.33885,1.59927
4.34689,1.58119
4.35816,1.63243
4.35816,1.62037
4.35816,1.60831
4.35816,1.59626
4.36299,1.5842
4.37909,1.63845
4.37748,1.62338
4.37748,1.61133
4.37265,1.60228
4.38714,1.65654
4.39841,1.64448
4.3968,1.62941
4.39519,1.61635
4.40646,1.66257
4.41611,1.67462
4.41611,1.65051
4.41611,1.63845
4.41129,1.6264
4.42738,1.68668
4.42738,1.66257
4.43543,1.64448
4.44509,1.69271
4.44509,1.68065
4.44509,1.6686
4.44509,1.65654
4.45475,1.64222
4.46602,1.71079
4.46441,1.69572
4.46441,1.68367
4.46441,1.67161
4.46441,1.65955
4.47407,1.63996
4.48534,1.71682
4.48373,1.70175
4.48373,1.68969
4.48373,1.67764
4.48373,1.66558
4.48373,1.65352
4.49499,1.63845
4.50465,1.74093
4.50304,1.72586
4.50304,1.71381
4.50304,1.70175
4.50304,1.68969
4.50304,1.67764
4.50304,1.66558
4.50304,1.65352
4.50304,1.62489
4.51431,1.63544
4.52397,1.74696
4.52236,1.73189
4.52236,1.71983
4.52236,1.70778
4.52236,1.69572
4.52236,1.68367
4.52236,1.67161
4.52236,1.65955
4.52236,1.6475
4.52719,1.63544
4.54168,1.76505
4.54168,1.75299
4.54168,1.74093
4.54168,1.72888
4.54168,1.71682
4.54168,1.70476
4.54329,1.68969
4.53685,1.68065
4.55134,1.7771
4.5626,1.76505
4.56099,1.74998
4.56099,1.73792
4.55617,1.72888
4.57226,1.78313
4.58031,1.76505
4.58031,1.75299
4.58031,1.74093
4.5787,1.72586
4.58997,1.78916
4.58997,1.7771
4.58997,1.71682
4.58997,1.70476
4.60124,1.80122
4.60124,1.76505
4.59963,1.74998
4.59963,1.73792
4.59963,1.72586
4.60929,1.8193
4.60929,1.78313
4.60929,1.70627
4.61895,1.80724
4.61895,1.79519
4.61895,1.77107
4.61895,1.75902
4.61412,1.74696
4.61412,1.73491
4.61412,1.72285
4.62861,1.81629
4.63022,1.78313
4.63987,1.80122
4.63826,1.76354
4.64953,1.8193
4.64953,1.78313
4.65919,1.80122
4.65275,1.76505
4.66724,1.84341
4.66724,1.83136
4.66724,1.8193
4.66724,1.78464
4.6769,1.80724
4.67851,1.79217
4.68656,1.84341
4.68656,1.83136
4.68656,1.8193
4.69622,1.80724
4.69622,1.79067
4.70748,1.84341
4.70587,1.82834
4.70587,1.81629
4.71714,1.80122
4.71553,1.78614
4.71392,1.77208
4.7268,1.86853
4.72519,1.85246
4.72519,1.8404
4.72519,1.82834
4.72519,1.81629
4.72519,1.76354
4.73485,1.80122
4.73485,1.78916
4.73485,1.7771
4.74451,1.87355
4.74451,1.8615
4.74451,1.84944
4.74451,1.83738
4.74451,1.82533
4.74451,1.81327
4.74451,1.76655
4.74934,1.80122
4.74934,1.78916
4.74934,1.7771
4.76383,1.87355
4.76383,1.8615
4.76383,1.84944
4.76383,1.83738
4.759,1.82081
4.7751,1.88561
4.78475,1.86753
4.78314,1.85246
4.78153,1.83839
4.79441,1.89767
4.7928,1.8826
4.80407,1.86753
4.80246,1.85246
4.80246,1.8404
4.80246,1.82985
4.81212,1.90972
4.81212,1.89767
4.81212,1.88561
4.82178,1.87355
4.82178,1.8615
4.82178,1.84492
4.83144,1.90972
4.83144,1.89767
4.83144,1.88561
4.84271,1.87355
4.8411,1.85848
4.8411,1.84793
4.85236,1.91575
4.85076,1.90068
4.85076,1.88862
4.86041,1.87355
4.86041,1.85698
4.87007,1.92178
4.87007,1.90972
4.87007,1.89767
4.87007,1.88561
4.88134,1.93384
4.88134,1.87355
4.8749,1.8615
4.88939,1.91575
4.88939,1.90369
4.88939,1.89164
4.89905,1.93986
4.89905,1.92781
4.89905,1.87958
4.89422,1.86753
4.90871,1.91575
4.90871,1.90369
4.91032,1.88862
4.91998,1.93986
4.91837,1.92479
4.92963,1.90972
4.92802,1.89465
4.92641,1.88059
4.93768,1.97603
4.93768,1.96398
4.93768,1.95192
4.93768,1.93986
4.93768,1.92781
4.94895,1.91575
4.94734,1.90068
4.94734,1.89013
4.94251,1.87958
4.95217,1.97
4.957,1.95795
4.957,1.94589
4.957,1.93384
4.96666,1.92178
4.96666,1.90972
4.96666,1.89767
4.97632,1.95795
4.97632,1.94589
4.97632,1.93384
4.98598,1.92178
4.98598,1.90972
4.98759,1.89465
4.99725,1.95795
4.99564,1.94288
4.99564,1.93082
5.0069,1.91575
5.00368,1.89968
5.01656,1.97
5.01495,1.95493
5.01495,1.94288
5.01495,1.93082
5.02622,1.92178
5.03427,1.98809
5.03427,1.97603
5.03427,1.96398
5.03427,1.95192
5.03427,1.93986
5.04232,1.92479
5.0552,1.98809
5.05359,1.97302
5.05359,1.96096
5.05359,1.94891
5.05359,1.93836
5.07451,2.00015
5.0729,1.98508
5.0729,1.97302
5.0729,1.96096
5.0729,1.94891
5.0729,1.93836
5.09222,2.0122
5.09222,2.00015
5.09222,1.98809
5.09222,1.97603
5.09222,1.96398
5.09222,1.95192
5.09222,1.93986
5.09222,1.92781
5.09222,1.91575
5.10349,1.90068
5.11154,2.0122
5.11154,2.00015
5.11154,1.98809
5.11154,1.97603
5.11154,1.96398
5.11154,1.95192
5.11154,1.93986
5.11154,1.92781
5.11154,1.91575
5.11637,1.90369
5.13086,2.0122
5.13086,2.00015
5.13086,1.98809
5.13086,1.97603
5.13086,1.96398
5.13086,1.95192
5.13247,1.93685
5.12603,1.92329
5.15017,2.03631
5.15017,2.02426
5.15017,2.0122
5.15017,2.00015
5.15017,1.98809
5.15017,1.97603
5.15017,1.96398
5.15017,1.95192
5.15017,1.93986
5.16949,2.0333
5.16949,2.02124
5.16949,2.00919
5.16949,1.99713
5.16949,1.98508
5.16949,1.97302
5.16788,1.95895
5.19042,2.01823
5.18881,2.00316
5.18881,1.9911
5.18881,1.97905
5.18881,1.96699
5.18881,1.95493
5.20813,2.02426
5.20813,2.0122
5.20813,2.00015
5.20813,1.98809
5.20813,1.97603
5.20813,1.96398
5.20974,1.94891
5.22905,2.03029
5.22744,2.01522
5.22744,2.00316
5.22744,1.9911
5.22744,1.97905
5.22744,1.96699
5.22744,1.95493
5.22261,1.94589
5.2371,2.07248
5.2371,2.06043
5.2371,2.04837
5.24676,2.03631
5.24676,2.02426
5.24676,2.0122
5.24676,2.00015
5.24676,1.98809
5.24515,1.97302
5.25642,2.06947
5.25642,2.05741
5.25642,2.04536
5.25803,1.96398
5.26769,2.03029
5.26608,2.01522
5.26608,2.00316
5.26608,1.9911
5.26608,1.97905
5.27574,2.04536
5.27735,1.96398
5.27574,1.95041
5.2854,2.03029
5.2854,2.01823
5.2854,2.00617
5.2854,1.99412
5.2854,1.98206
5.29505,2.0544
5.29505,2.04234
5.29505,1.97
5.29344,1.95493
5.30632,2.03029
5.30471,2.01522
5.30471,2.00316
5.30471,1.9911
5.30471,1.97905
5.30471,1.94363
5.30954,2.04837
5.31437,1.96398
